course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio
FL2411,日语二外（1）,外国语学院,4.0,1,1,14,20.0,1,"必修,限选",morning,0.0,0.0
FL2417,日语精读（3）,外国语学院,8.0,1,1,88,23.0,1,必修,morning,0.0,0.0
FL2501,德语写作（1）,外国语学院,2.0,1,1,22,24.0,1,必修,mixed,0.0,0.0
FL2502,德语视听说（2）,外国语学院,2.0,1,1,8,60.0,1,必修,evening,0.0,0.0
FL2506,德语视听说（3）,外国语学院,2.0,1,1,20,24.0,1,必修,afternoon,0.0,0.0
FL2507,德语口语（3）,外国语学院,2.0,1,1,21,24.0,1,限选,morning,0.0,0.0
FL2521,德语二外(3),外国语学院,4.0,1,1,16,20.0,1,"必修,限选",mixed,0.0,0.0
FL2523,德语综合（3）,外国语学院,2.0,1,1,21,24.0,1,必修,morning,0.0,0.0
FL2525,基础德语（3）,外国语学院,6.0,1,1,42,24.0,1,必修,morning,0.0,0.0
FL2529,德语阅读实践（1）,外国语学院,1.0,1,1,22,24.0,1,必修,morning,1.0,1.0
FL2601,法语 3,外国语学院,4.0,1,1,44,22.0,1,必修,mixed,0.0,0.0
FL2611,法语二外（1）,外国语学院,4.0,1,1,28,20.0,1,"必修,限选",morning,0.0,0.0
FL2621,法语二外(3),外国语学院,4.0,1,1,40,20.0,1,"必修,限选",mixed,0.0,0.0
FL2684,基础法语-2,外国语学院,3.0,1,1,17,60.0,1,必修,evening,0.0,0.0
FL3201,大学英语（3）,外国语学院,3.0,5,2,287,38.22,1,必修,morning,0.0,0.0
